BGR,1966,2417923345
ERI,2017,2415897161
PRT,1998,2397442671
PRT,1999,2388601517
AUS,2019,2384900332
AUS,2014,2380709500
BGR,1971,2378838054
PRT,1997,2378496293
JOR,1995,2375031915
AUS,2009,2374549105
AUS,1977,2364569341
AUS,2016,2361878144
AUS,2011,2358403504
AUS,2010,2357460520
PRT,2000,2353595131
MKD,1993,2351585399
AUS,1975,2348912975
AUS,1978,2348513029
AUS,2015,2343162470
BGR,1962,2341321778
BGR,1968,2323876919
AUS,1976,2321447925
MKD,1996,2320083424
PRT,1989,2318205000
JOR,2013,2311186000
ERI,2015,2308549246
CHN,1988,2305269860
BFA,1977,2300169400
ERI,2013,2300001400
ERI,2014,2290001400
BGR,1967,2285817348
ERI,2012,2285001350
ERI,2011,2281001300
PRT,1978,2274917300
ERI,2010,2271561250
JOR,2011,2264640000
ERI,2009,2260254204
JOR,2007,2251485000
MKD,1992,2250724272
PRT,2015,2249053552
ERI,2008,2249009198
ERI,2007,2237001192
JOR,2012,2234016500
AUS,1968,2222603500
PRT,2019,2218611960
AUS,2012,2212743548
JOR,1994,2211441543
PRT,2018,2207257790
ARE,2019,2205482673
PRT,1974,2186286790
ERI,2006,2180001370
JOR,2010,2175729000
AUS,2013,2173793501
PRT,2017,2167235755
PRT,2016,2153078700
ERI,2001,2150001370
ERI,2000,2150001200
BGR,1969,2149669587
ARE,2018,2147689130
JOR,1996,2143664337
BGR,1996,2143410383
ARE,2015,2134322183
PRT,2014,2129043260
ERI,1998,2128945161
ARE,2017,2128778587
ARE,2016,2128423441
PRT,1977,2123867500
IDN,2016,2113054241
CHN,1987,2108079283
BGR,1964,2107145055
ERI,2005,2100001500
ERI,2003,2100001370
ERI,2004,2100001370
ARE,2013,2082947500
PRT,1973,2079662197
BGR,1963,2076282403
ARE,2014,2076082500
BGR,1994,2075120321
JOR,2009,2070977000
PRT,1972,2049485090
PRT,2012,2026102249
PRT,2001,2016853131
PRT,2013,2016084236
BFA,1976,2000160200
HTI,1979,2000110700
ERI,2002,2000001370
ERI,1999,2000001200
IDN,2015,1994820689
BGR,1995,1989595432
PRT,2011,1987180166
PRT,2007,1980711771
BGR,1970,1975759408
JOR,2006,1971555000
PRT,2004,1969878095
AUS,1967,1967858880
PRT,2002,1966822962
PRT,2005,1957911899
PRT,2008,1957568109
PRT,2009,1947379592
JOR,1997,1935128300
JOR,1999,1934018000
PRT,2006,1919848358
PRT,2010,1919237605
AUS,1966,1904135668
PRT,1971,1903285250
HTI,1978,1900110600
JOR,1991,1900015000
JOR,2005,1890479500
IDN,2014,1890247115
PRT,2003,1888785946
CHN,1986,1887876006
ARE,2012,1841850000
PRT,1975,1837116080
PRT,1970,1833035400
